No.,Fecha inicial corte,Fecha final corte,Departamento,Municipio,Comunidad (Si aplica),Clasificación,Tema,Subtema,Tipo de dato (medida),No. De personas/porcentaje/eventos,No. De mujeres mayores de edad,No. De hombres mayores de edad,No. De mujeres menores de edad,No. De hombres menores de edad,Madres gestantes,Grupo étnico,Si es indígena indique pueblo,Texto descriptivo,Link información,Link Registro fotográfico,Observación
3941,2020-03-02,2021-08-29,NARIÑO,LA FLORIDA,No indica,Análisis situacional,COVID 19,Fallecido,Número,10.0,5,5,0,0,No indica,No indica,No indica,En el municipio de LA FLORIDA se tiene un total de Fallecido 10,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3942,2020-03-02,2021-08-29,NARIÑO,LA FLORIDA,No indica,Análisis situacional,COVID 19,Recuperado,Número,323.0,172,129,12,10,No indica,No indica,No indica,En el municipio de LA FLORIDA se tiene un total de Recuperado 323,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3943,2020-03-02,2021-08-29,NARIÑO,LA FLORIDA,No indica,Análisis situacional,COVID 19,Sin clasificar,Número,1.0,1,0,0,0,No indica,No indica,No indica,En el municipio de LA FLORIDA se tiene un total de Sin clasificar 1,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3944,2020-03-02,2021-08-29,NARIÑO,LA LLANADA,No indica,Análisis situacional,COVID 19,Activo,Número,2.0,0,1,1,0,No indica,No indica,No indica,En el municipio de LA LLANADA se tiene un total de Activo 2,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3945,2020-03-02,2021-08-29,NARIÑO,LA LLANADA,No indica,Análisis situacional,COVID 19,Fallecido,Número,9.0,4,5,0,0,No indica,No indica,No indica,En el municipio de LA LLANADA se tiene un total de Fallecido 9,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3946,2020-03-02,2021-08-29,NARIÑO,LA LLANADA,No indica,Análisis situacional,COVID 19,Recuperado,Número,143.0,61,65,9,8,No indica,No indica,No indica,En el municipio de LA LLANADA se tiene un total de Recuperado 143,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3947,2020-03-02,2021-08-29,NARIÑO,LA TOLA,No indica,Análisis situacional,COVID 19,Fallecido,Número,1.0,1,0,0,0,No indica,No indica,No indica,En el municipio de LA TOLA se tiene un total de Fallecido 1,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3948,2020-03-02,2021-08-29,NARIÑO,LA TOLA,No indica,Análisis situacional,COVID 19,Recuperado,Número,129.0,64,42,10,13,No indica,No indica,No indica,En el municipio de LA TOLA se tiene un total de Recuperado 129,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3949,2020-03-02,2021-08-29,NARIÑO,LA UNION,No indica,Análisis situacional,COVID 19,Activo,Número,42.0,13,26,2,1,No indica,No indica,No indica,En el municipio de LA UNION se tiene un total de Activo 42,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3950,2020-03-02,2021-08-29,NARIÑO,LA UNION,No indica,Análisis situacional,COVID 19,Fallecido,Número,85.0,24,61,0,0,No indica,No indica,No indica,En el municipio de LA UNION se tiene un total de Fallecido 85,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3951,2020-03-02,2021-08-29,NARIÑO,LA UNION,No indica,Análisis situacional,COVID 19,Recuperado,Número,2428.0,1246,1074,49,59,No indica,No indica,No indica,En el municipio de LA UNION se tiene un total de Recuperado 2428,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3952,2020-03-02,2021-08-29,NARIÑO,LA UNION,No indica,Análisis situacional,COVID 19,Sin clasificar,Número,14.0,5,9,0,0,No indica,No indica,No indica,En el municipio de LA UNION se tiene un total de Sin clasificar 14,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3953,2020-03-02,2021-08-29,NARIÑO,LEIVA,No indica,Análisis situacional,COVID 19,Activo,Número,10.0,7,3,0,0,No indica,No indica,No indica,En el municipio de LEIVA se tiene un total de Activo 10,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3954,2020-03-02,2021-08-29,NARIÑO,LEIVA,No indica,Análisis situacional,COVID 19,Fallecido,Número,16.0,8,8,0,0,No indica,No indica,No indica,En el municipio de LEIVA se tiene un total de Fallecido 16,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3955,2020-03-02,2021-08-29,NARIÑO,LEIVA,No indica,Análisis situacional,COVID 19,Recuperado,Número,158.0,80,73,4,1,No indica,No indica,No indica,En el municipio de LEIVA se tiene un total de Recuperado 158,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3956,2020-03-02,2021-08-29,NARIÑO,LEIVA,No indica,Análisis situacional,COVID 19,Sin clasificar,Número,2.0,2,0,0,0,No indica,No indica,No indica,En el municipio de LEIVA se tiene un total de Sin clasificar 2,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3957,2020-03-02,2021-08-29,NARIÑO,LINARES,No indica,Análisis situacional,COVID 19,Activo,Número,7.0,3,2,1,1,No indica,No indica,No indica,En el municipio de LINARES se tiene un total de Activo 7,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3958,2020-03-02,2021-08-29,NARIÑO,LINARES,No indica,Análisis situacional,COVID 19,Fallecido,Número,17.0,10,7,0,0,No indica,No indica,No indica,En el municipio de LINARES se tiene un total de Fallecido 17,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3959,2020-03-02,2021-08-29,NARIÑO,LINARES,No indica,Análisis situacional,COVID 19,Recuperado,Número,515.0,274,211,21,9,No indica,No indica,No indica,En el municipio de LINARES se tiene un total de Recuperado 515,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3960,2020-03-02,2021-08-29,NARIÑO,LINARES,No indica,Análisis situacional,COVID 19,Sin clasificar,Número,2.0,2,0,0,0,No indica,No indica,No indica,En el municipio de LINARES se tiene un total de Sin clasificar 2,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3961,2020-03-02,2021-08-29,NARIÑO,LOS ANDES (SOTOMAYOR),No indica,Análisis situacional,COVID 19,Activo,Número,7.0,2,4,1,0,No indica,No indica,No indica,En el municipio de LOS ANDES (SOTOMAYOR) se tiene un total de Activo 7,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3962,2020-03-02,2021-08-29,NARIÑO,LOS ANDES (SOTOMAYOR),No indica,Análisis situacional,COVID 19,Fallecido,Número,9.0,3,6,0,0,No indica,No indica,No indica,En el municipio de LOS ANDES (SOTOMAYOR) se tiene un total de Fallecido 9,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3963,2020-03-02,2021-08-29,NARIÑO,LOS ANDES (SOTOMAYOR),No indica,Análisis situacional,COVID 19,Recuperado,Número,223.0,124,86,10,3,No indica,No indica,No indica,En el municipio de LOS ANDES (SOTOMAYOR) se tiene un total de Recuperado 223,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3964,2020-03-02,2021-08-29,NARIÑO,LOS ANDES (SOTOMAYOR),No indica,Análisis situacional,COVID 19,Sin clasificar,Número,1.0,0,1,0,0,No indica,No indica,No indica,En el municipio de LOS ANDES (SOTOMAYOR) se tiene un total de Sin clasificar 1,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3965,2020-03-02,2021-08-29,NARIÑO,MAGUI (PAYAN),No indica,Análisis situacional,COVID 19,Activo,Número,1.0,0,1,0,0,No indica,No indica,No indica,En el municipio de MAGUI (PAYAN) se tiene un total de Activo 1,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3966,2020-03-02,2021-08-29,NARIÑO,MAGUI (PAYAN),No indica,Análisis situacional,COVID 19,Fallecido,Número,4.0,2,1,1,0,No indica,No indica,No indica,En el municipio de MAGUI (PAYAN) se tiene un total de Fallecido 4,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3967,2020-03-02,2021-08-29,NARIÑO,MAGUI (PAYAN),No indica,Análisis situacional,COVID 19,Recuperado,Número,220.0,103,92,16,9,No indica,No indica,No indica,En el municipio de MAGUI (PAYAN) se tiene un total de Recuperado 220,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3968,2020-03-02,2021-08-29,NARIÑO,MAGUI (PAYAN),No indica,Análisis situacional,COVID 19,Sin clasificar,Número,1.0,1,0,0,0,No indica,No indica,No indica,En el municipio de MAGUI (PAYAN) se tiene un total de Sin clasificar 1,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3969,2020-03-02,2021-08-29,NARIÑO,MALLAMA (PIEDRANCHA),No indica,Análisis situacional,COVID 19,Activo,Número,1.0,0,1,0,0,No indica,No indica,No indica,En el municipio de MALLAMA (PIEDRANCHA) se tiene un total de Activo 1,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3970,2020-03-02,2021-08-29,NARIÑO,MALLAMA (PIEDRANCHA),No indica,Análisis situacional,COVID 19,Fallecido,Número,17.0,6,11,0,0,No indica,No indica,No indica,En el municipio de MALLAMA (PIEDRANCHA) se tiene un total de Fallecido 17,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3971,2020-03-02,2021-08-29,NARIÑO,MALLAMA (PIEDRANCHA),No indica,Análisis situacional,COVID 19,Recuperado,Número,181.0,87,82,5,7,No indica,No indica,No indica,En el municipio de MALLAMA (PIEDRANCHA) se tiene un total de Recuperado 181,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3972,2020-03-02,2021-08-29,NARIÑO,MALLAMA (PIEDRANCHA),No indica,Análisis situacional,COVID 19,Sin clasificar,Número,1.0,0,1,0,0,No indica,No indica,No indica,En el municipio de MALLAMA (PIEDRANCHA) se tiene un total de Sin clasificar 1,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3973,2020-03-02,2021-08-29,NARIÑO,MOSQUERA,No indica,Análisis situacional,COVID 19,Activo,Número,1.0,0,1,0,0,No indica,No indica,No indica,En el municipio de MOSQUERA se tiene un total de Activo 1,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3974,2020-03-02,2021-08-29,NARIÑO,MOSQUERA,No indica,Análisis situacional,COVID 19,Fallecido,Número,5.0,1,4,0,0,No indica,No indica,No indica,En el municipio de MOSQUERA se tiene un total de Fallecido 5,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3975,2020-03-02,2021-08-29,NARIÑO,MOSQUERA,No indica,Análisis situacional,COVID 19,Recuperado,Número,139.0,79,48,6,6,No indica,No indica,No indica,En el municipio de MOSQUERA se tiene un total de Recuperado 139,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3976,2020-03-02,2021-08-29,NARIÑO,NARIÑO,No indica,Análisis situacional,COVID 19,Activo,Número,1.0,1,0,0,0,No indica,No indica,No indica,En el municipio de NARIÑO se tiene un total de Activo 1,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3977,2020-03-02,2021-08-29,NARIÑO,NARIÑO,No indica,Análisis situacional,COVID 19,Fallecido,Número,7.0,2,5,0,0,No indica,No indica,No indica,En el municipio de NARIÑO se tiene un total de Fallecido 7,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3978,2020-03-02,2021-08-29,NARIÑO,NARIÑO,No indica,Análisis situacional,COVID 19,Recuperado,Número,227.0,109,103,5,10,No indica,No indica,No indica,En el municipio de NARIÑO se tiene un total de Recuperado 227,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3979,2020-03-02,2021-08-29,NARIÑO,NARIÑO,No indica,Análisis situacional,COVID 19,Sin clasificar,Número,1.0,1,0,0,0,No indica,No indica,No indica,En el municipio de NARIÑO se tiene un total de Sin clasificar 1,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3980,2020-03-02,2021-08-29,NARIÑO,OLAYA HERRERA(BOCAS DE SATINGA,No indica,Análisis situacional,COVID 19,Fallecido,Número,13.0,5,8,0,0,No indica,No indica,No indica,En el municipio de OLAYA HERRERA(BOCAS DE SATINGA se tiene un total de Fallecido 13,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3981,2020-03-02,2021-08-29,NARIÑO,OLAYA HERRERA(BOCAS DE SATINGA,No indica,Análisis situacional,COVID 19,Recuperado,Número,230.0,113,107,4,6,No indica,No indica,No indica,En el municipio de OLAYA HERRERA(BOCAS DE SATINGA se tiene un total de Recuperado 230,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3982,2020-03-02,2021-08-29,NARIÑO,OSPINA,No indica,Análisis situacional,COVID 19,Activo,Número,1.0,1,0,0,0,No indica,No indica,No indica,En el municipio de OSPINA se tiene un total de Activo 1,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3983,2020-03-02,2021-08-29,NARIÑO,OSPINA,No indica,Análisis situacional,COVID 19,Fallecido,Número,11.0,5,6,0,0,No indica,No indica,No indica,En el municipio de OSPINA se tiene un total de Fallecido 11,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3984,2020-03-02,2021-08-29,NARIÑO,OSPINA,No indica,Análisis situacional,COVID 19,Recuperado,Número,196.0,90,82,12,12,No indica,No indica,No indica,En el municipio de OSPINA se tiene un total de Recuperado 196,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3985,2020-03-02,2021-08-29,NARIÑO,PASTO,No indica,Análisis situacional,COVID 19,Activo,Número,550.0,284,228,18,20,No indica,No indica,No indica,En el municipio de PASTO se tiene un total de Activo 550,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3986,2020-03-02,2021-08-29,NARIÑO,PASTO,No indica,Análisis situacional,COVID 19,Fallecido,Número,1431.0,522,907,0,2,No indica,No indica,No indica,En el municipio de PASTO se tiene un total de Fallecido 1431,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3987,2020-03-02,2021-08-29,NARIÑO,PASTO,No indica,Análisis situacional,COVID 19,Recuperado,Número,46591.0,23373,20327,1457,1434,No indica,No indica,No indica,En el municipio de PASTO se tiene un total de Recuperado 46591,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3988,2020-03-02,2021-08-29,NARIÑO,PASTO,No indica,Análisis situacional,COVID 19,Sin clasificar,Número,165.0,75,87,2,1,No indica,No indica,No indica,En el municipio de PASTO se tiene un total de Sin clasificar 165,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3989,2020-03-02,2021-08-29,NARIÑO,POLICARPA,No indica,Análisis situacional,COVID 19,Activo,Número,12.0,6,4,2,0,No indica,No indica,No indica,En el municipio de POLICARPA se tiene un total de Activo 12,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3990,2020-03-02,2021-08-29,NARIÑO,POLICARPA,No indica,Análisis situacional,COVID 19,Fallecido,Número,6.0,2,4,0,0,No indica,No indica,No indica,En el municipio de POLICARPA se tiene un total de Fallecido 6,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3991,2020-03-02,2021-08-29,NARIÑO,POLICARPA,No indica,Análisis situacional,COVID 19,Recuperado,Número,389.0,211,142,20,16,No indica,No indica,No indica,En el municipio de POLICARPA se tiene un total de Recuperado 389,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3992,2020-03-02,2021-08-29,NARIÑO,POTOSI,No indica,Análisis situacional,COVID 19,Activo,Número,18.0,6,11,0,1,No indica,No indica,No indica,En el municipio de POTOSI se tiene un total de Activo 18,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3993,2020-03-02,2021-08-29,NARIÑO,POTOSI,No indica,Análisis situacional,COVID 19,Fallecido,Número,14.0,5,9,0,0,No indica,No indica,No indica,En el municipio de POTOSI se tiene un total de Fallecido 14,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3994,2020-03-02,2021-08-29,NARIÑO,POTOSI,No indica,Análisis situacional,COVID 19,Recuperado,Número,200.0,99,94,4,3,No indica,No indica,No indica,En el municipio de POTOSI se tiene un total de Recuperado 200,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3995,2020-03-02,2021-08-29,NARIÑO,POTOSI,No indica,Análisis situacional,COVID 19,Sin clasificar,Número,1.0,0,1,0,0,No indica,No indica,No indica,En el municipio de POTOSI se tiene un total de Sin clasificar 1,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3996,2020-03-02,2021-08-29,NARIÑO,PROVIDENCIA,No indica,Análisis situacional,COVID 19,Activo,Número,1.0,0,1,0,0,No indica,No indica,No indica,En el municipio de PROVIDENCIA se tiene un total de Activo 1,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3997,2020-03-02,2021-08-29,NARIÑO,PROVIDENCIA,No indica,Análisis situacional,COVID 19,Fallecido,Número,2.0,2,0,0,0,No indica,No indica,No indica,En el municipio de PROVIDENCIA se tiene un total de Fallecido 2,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3998,2020-03-02,2021-08-29,NARIÑO,PROVIDENCIA,No indica,Análisis situacional,COVID 19,Recuperado,Número,65.0,31,31,2,1,No indica,No indica,No indica,En el municipio de PROVIDENCIA se tiene un total de Recuperado 65,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
3999,2020-03-02,2021-08-29,NARIÑO,PROVIDENCIA,No indica,Análisis situacional,COVID 19,Sin clasificar,Número,1.0,0,1,0,0,No indica,No indica,No indica,En el municipio de PROVIDENCIA se tiene un total de Sin clasificar 1,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
4000,2020-03-02,2021-08-29,NARIÑO,PUERRES,No indica,Análisis situacional,COVID 19,Activo,Número,6.0,4,2,0,0,No indica,No indica,No indica,En el municipio de PUERRES se tiene un total de Activo 6,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
4001,2020-03-02,2021-08-29,NARIÑO,PUERRES,No indica,Análisis situacional,COVID 19,Fallecido,Número,13.0,3,10,0,0,No indica,No indica,No indica,En el municipio de PUERRES se tiene un total de Fallecido 13,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
4002,2020-03-02,2021-08-29,NARIÑO,PUERRES,No indica,Análisis situacional,COVID 19,Recuperado,Número,377.0,179,175,12,11,No indica,No indica,No indica,En el municipio de PUERRES se tiene un total de Recuperado 377,https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr,No aplica,
